topic,docno,score,category,question,query,narrative,disclaimer,answer,evidence,year
161,en.noclean.c4-train.04324-of-07168.143484,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04340-of-07168.123673,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04422-of-07168.130794,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04590-of-07168.145454,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04653-of-07168.143492,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04732-of-07168.2635,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04776-of-07168.73004,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04804-of-07168.63317,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04859-of-07168.67812,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.05034-of-07168.27794,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.05039-of-07168.32078,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.05097-of-07168.75343,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.05101-of-07168.50533,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.05114-of-07168.137991,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.05343-of-07168.93962,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
